"participant","group","question","foodCat","response","latency","accuracy","Kcal_total"
12,"DE","health","hiCal",1,861,NA,545
12,"DE","health","loCal",5,1119,NA,32
12,"DE","health","loCal",6,651,NA,64.5
12,"DE","health","loCal",6,1336,NA,94
12,"DE","health","loCal",6,1426,NA,9.3
12,"DE","health","loCal",5,877,NA,24.6
12,"DE","health","loCal",6,783,NA,85
12,"DE","health","loCal",6,1189,NA,74.4
12,"DE","health","loCal",6,769,NA,288
12,"DE","health","loCal",6,1187,NA,33
12,"DE","health","loCal",6,818,NA,37.8
12,"DE","health","loCal",6,890,NA,128
12,"DE","health","loCal",6,946,NA,542.5
12,"DE","health","hiCal",1,1412,NA,428
12,"DE","health","hiCal",2,1005,NA,198.9
12,"DE","health","hiCal",1,976,NA,300.256
12,"DE","health","loCal",6,743,NA,104
12,"DE","health","hiCal",1,1369,NA,320.58
12,"DE","health","loCal",1,1008,NA,165
12,"DE","health","hiCal",5,1324,NA,11830
12,"DE","health","loCal",6,782,NA,28.4
12,"DE","health","loCal",6,1505,NA,36
12,"DE","health","loCal",6,863,NA,12
12,"DE","health","loCal",6,1020,NA,109.2
12,"DE","health","loCal",6,1070,NA,34
12,"DE","health","loCal",6,995,NA,13.6
12,"DE","health","hiCal",1,1236,NA,1192.626
12,"DE","health","hiCal",1,776,NA,400
13,"TE","calories","hiCal",NA,2256,-166.5,466.5
13,"TE","calories","hiCal",NA,2672,52.5,347.5
13,"TE","calories","hiCal",NA,5801,-2624,3024
13,"TE","calories","hiCal",NA,3623,-489,649
13,"TE","calories","hiCal",NA,3457,-559.975,909.975
13,"TE","calories","hiCal",NA,3068,131.25,243.75
13,"TE","calories","hiCal",NA,3426,29,346
13,"TE","calories","loCal",NA,3122,56,94
13,"TE","calories","loCal",NA,2496,20.7,9.3
13,"TE","calories","loCal",NA,2687,-35,85
13,"TE","calories","loCal",NA,2590,-4.4,74.4
13,"TE","calories","loCal",NA,1985,-23,33
13,"TE","calories","loCal",NA,2022,-17.8,37.8
13,"TE","calories","loCal",NA,3161,-53,128
13,"TE","calories","loCal",NA,2070,-142.5,542.5
13,"TE","calories","hiCal",NA,5249,799.744,300.256
13,"TE","calories","loCal",NA,2014,-74,104
13,"TE","calories","loCal",NA,4175,-4,34
13,"TE","calories","hiCal",NA,5205,607.374,1192.626
13,"TE","calories","hiCal",NA,2980,-50,400
13,"TE","health","hiCal",6,482,NA,466.5
13,"TE","health","hiCal",4,1468,NA,347.5
13,"TE","health","hiCal",3,2557,NA,3024
13,"TE","health","hiCal",1,1056,NA,2570.4
13,"TE","health","hiCal",2,1674,NA,2872
13,"TE","health","hiCal",4,2181,NA,649
13,"TE","health","hiCal",1,933,NA,3328
13,"TE","health","hiCal",3,1163,NA,909.975
13,"TE","health","hiCal",2,2775,NA,314.4
13,"TE","health","hiCal",2,1159,NA,243.75
13,"TE","health","hiCal",3,1074,NA,346
13,"TE","health","hiCal",4,2622,NA,984
13,"TE","health","hiCal",3,1729,NA,545
13,"TE","health","loCal",6,534,NA,32
13,"TE","health","loCal",5,557,NA,64.5
13,"TE","health","loCal",6,940,NA,94
13,"TE","health","loCal",6,440,NA,9.3
13,"TE","health","loCal",6,932,NA,24.6
13,"TE","health","loCal",6,443,NA,85
13,"TE","health","loCal",5,1814,NA,74.4
13,"TE","health","loCal",6,1126,NA,288
13,"TE","health","loCal",6,401,NA,33
13,"TE","health","loCal",6,1373,NA,37.8
13,"TE","health","loCal",6,888,NA,128
13,"TE","health","loCal",6,715,NA,542.5
13,"TE","health","hiCal",2,1258,NA,428
13,"TE","health","hiCal",6,554,NA,198.9
13,"TE","health","hiCal",3,2130,NA,300.256
13,"TE","health","loCal",6,1120,NA,104
13,"TE","health","hiCal",6,1042,NA,320.58
13,"TE","health","loCal",5,565,NA,165
13,"TE","health","hiCal",6,1319,NA,11830
13,"TE","health","loCal",6,944,NA,28.4
13,"TE","health","loCal",6,433,NA,36
13,"TE","health","loCal",6,441,NA,12
13,"TE","health","loCal",6,1166,NA,109.2
13,"TE","health","loCal",6,448,NA,34
13,"TE","health","loCal",6,683,NA,13.6
13,"TE","health","hiCal",5,2401,NA,1192.626
13,"TE","health","hiCal",2,1438,NA,400
14,"TE","calories","hiCal",NA,2443,333.5,466.5
14,"TE","calories","hiCal",NA,2656,52.5,347.5
14,"TE","calories","hiCal",NA,2513,-2524,3024
14,"TE","calories","hiCal",NA,4966,-49,649
14,"TE","calories","hiCal",NA,4246,-109.975,909.975
14,"TE","calories","hiCal",NA,5966,256.25,243.75
14,"TE","calories","hiCal",NA,4337,454,346
14,"TE","calories","loCal",NA,1627,-84,94
14,"TE","calories","loCal",NA,5149,10.7,9.3
14,"TE","calories","loCal",NA,2185,-65,85
14,"TE","calories","loCal",NA,3686,-34.4,74.4
14,"TE","calories","loCal",NA,2273,-28,33
14,"TE","calories","loCal",NA,2621,12.2,37.8
14,"TE","calories","loCal",NA,2522,-88,128
14,"TE","calories","loCal",NA,3471,-383.5,542.5
14,"TE","calories","hiCal",NA,3651,299.744,300.256
14,"TE","calories","loCal",NA,1897,-84,104
14,"TE","calories","loCal",NA,1625,-24,34
14,"TE","calories","hiCal",NA,3672,7.374,1192.626
14,"TE","calories","hiCal",NA,1813,500,400
14,"TE","health","hiCal",1,924,NA,466.5
14,"TE","health","hiCal",3,2497,NA,347.5
14,"TE","health","hiCal",2,1401,NA,3024
14,"TE","health","hiCal",1,946,NA,2570.4
14,"TE","health","hiCal",1,724,NA,2872
14,"TE","health","hiCal",2,1266,NA,649
14,"TE","health","hiCal",1,765,NA,3328
14,"TE","health","hiCal",2,1599,NA,909.975
14,"TE","health","hiCal",1,873,NA,314.4
14,"TE","health","hiCal",1,591,NA,243.75
14,"TE","health","hiCal",1,867,NA,346
14,"TE","health","hiCal",2,1805,NA,984
14,"TE","health","hiCal",1,1313,NA,545
14,"TE","health","loCal",6,682,NA,32
14,"TE","health","loCal",6,659,NA,64.5
14,"TE","health","loCal",5,1750,NA,94
14,"TE","health","loCal",6,971,NA,9.3
14,"TE","health","loCal",6,677,NA,24.6
14,"TE","health","loCal",6,733,NA,85
14,"TE","health","loCal",6,739,NA,74.4
14,"TE","health","loCal",6,908,NA,288
14,"TE","health","loCal",6,547,NA,33
14,"TE","health","loCal",5,1392,NA,37.8
14,"TE","health","loCal",6,1448,NA,128
14,"TE","health","loCal",6,590,NA,542.5
14,"TE","health","hiCal",2,1231,NA,428
14,"TE","health","hiCal",3,1291,NA,198.9
14,"TE","health","hiCal",4,4661,NA,300.256
14,"TE","health","loCal",6,911,NA,104
14,"TE","health","hiCal",2,1914,NA,320.58
14,"TE","health","loCal",6,946,NA,165
14,"TE","health","hiCal",3,2042,NA,11830
14,"TE","health","loCal",6,997,NA,28.4
14,"TE","health","loCal",6,660,NA,36
14,"TE","health","loCal",6,930,NA,12
14,"TE","health","loCal",6,761,NA,109.2
14,"TE","health","loCal",6,485,NA,34
14,"TE","health","loCal",6,1700,NA,13.6
14,"TE","health","hiCal",2,2181,NA,1192.626
14,"TE","health","hiCal",1,1010,NA,400
15,"TE","calories","hiCal",NA,2854,-66.5,466.5
15,"TE","calories","hiCal",NA,2396,-47.5,347.5
15,"TE","calories","hiCal",NA,4920,-2594,3024
15,"TE","calories","hiCal",NA,4565,-259,649
15,"TE","calories","hiCal",NA,5721,-309.975,909.975
15,"TE","calories","hiCal",NA,3447,246.25,243.75
15,"TE","calories","hiCal",NA,3091,104,346
15,"TE","calories","loCal",NA,3816,106,94
15,"TE","calories","loCal",NA,4451,19.7,9.3
15,"TE","calories","loCal",NA,3735,-35,85
15,"TE","calories","loCal",NA,3529,75.6,74.4
15,"TE","calories","loCal",NA,3235,-13,33
15,"TE","calories","loCal",NA,2919,-7.8,37.8
15,"TE","calories","loCal",NA,4914,12,128
15,"TE","calories","loCal",NA,4120,-242.5,542.5
15,"TE","calories","hiCal",NA,4299,149.744,300.256
15,"TE","calories","loCal",NA,4182,-44,104
15,"TE","calories","loCal",NA,2765,66,34
15,"TE","calories","hiCal",NA,3952,-442.626,1192.626
15,"TE","calories","hiCal",NA,3332,0,400
15,"TE","health","hiCal",1,1395,NA,466.5
15,"TE","health","hiCal",2,1834,NA,347.5
15,"TE","health","hiCal",2,1387,NA,3024
15,"TE","health","hiCal",1,1041,NA,2570.4
15,"TE","health","hiCal",1,1285,NA,2872
15,"TE","health","hiCal",1,1302,NA,649
15,"TE","health","hiCal",1,1065,NA,3328
15,"TE","health","hiCal",2,1674,NA,909.975
15,"TE","health","hiCal",1,1861,NA,314.4
15,"TE","health","hiCal",1,1166,NA,243.75
15,"TE","health","hiCal",1,868,NA,346
15,"TE","health","hiCal",3,1360,NA,984
15,"TE","health","hiCal",2,1333,NA,545
15,"TE","health","loCal",6,760,NA,32
15,"TE","health","loCal",6,703,NA,64.5
15,"TE","health","loCal",6,740,NA,94
15,"TE","health","loCal",6,1038,NA,9.3
15,"TE","health","loCal",6,989,NA,24.6
15,"TE","health","loCal",6,1340,NA,85
15,"TE","health","loCal",6,924,NA,74.4
15,"TE","health","loCal",6,1599,NA,288
15,"TE","health","loCal",6,1953,NA,33
15,"TE","health","loCal",6,1296,NA,37.8
15,"TE","health","loCal",6,1097,NA,128
15,"TE","health","loCal",6,646,NA,542.5
15,"TE","health","hiCal",1,1413,NA,428
15,"TE","health","hiCal",3,1505,NA,198.9
15,"TE","health","hiCal",4,1369,NA,300.256
15,"TE","health","loCal",6,744,NA,104
15,"TE","health","hiCal",4,1837,NA,320.58
15,"TE","health","loCal",6,1237,NA,165
15,"TE","health","hiCal",6,965,NA,11830
15,"TE","health","loCal",6,969,NA,28.4
15,"TE","health","loCal",6,555,NA,36
15,"TE","health","loCal",6,1070,NA,12
15,"TE","health","loCal",6,1394,NA,109.2
15,"TE","health","loCal",6,1355,NA,34
15,"TE","health","loCal",6,575,NA,13.6
15,"TE","health","hiCal",2,1667,NA,1192.626
15,"TE","health","hiCal",2,1462,NA,400
16,"DE","calories","hiCal",NA,4141,133.5,466.5
16,"DE","calories","hiCal",NA,5026,1252.5,347.5
16,"DE","calories","hiCal",NA,3851,-2124,3024
16,"DE","calories","hiCal",NA,3910,-149,649
16,"DE","calories","hiCal",NA,10149,190.025,909.975
16,"DE","calories","hiCal",NA,2815,556.25,243.75
16,"DE","calories","hiCal",NA,3530,1154,346
16,"DE","calories","loCal",NA,5230,-44,94
16,"DE","calories","loCal",NA,5259,90.7,9.3
16,"DE","calories","loCal",NA,3699,-75,85
16,"DE","calories","loCal",NA,3015,25.6,74.4
16,"DE","calories","loCal",NA,2505,-18,33
16,"DE","calories","loCal",NA,4163,27.2,37.8
16,"DE","calories","loCal",NA,3277,-103,128
16,"DE","calories","loCal",NA,12056,-342.5,542.5
16,"DE","calories","hiCal",NA,4698,899.744,300.256
16,"DE","calories","loCal",NA,5993,-84,104
16,"DE","calories","loCal",NA,2733,-9,34
16,"DE","calories","hiCal",NA,3461,1007.374,1192.626
16,"DE","calories","hiCal",NA,6000,800,400
16,"DE","health","hiCal",1,2277,NA,466.5
16,"DE","health","hiCal",3,2394,NA,347.5
16,"DE","health","hiCal",1,1563,NA,3024
16,"DE","health","hiCal",1,2072,NA,2570.4
16,"DE","health","hiCal",1,1080,NA,2872
16,"DE","health","hiCal",2,1931,NA,649
16,"DE","health","hiCal",1,1078,NA,3328
16,"DE","health","hiCal",2,1823,NA,909.975
16,"DE","health","hiCal",1,1093,NA,314.4
16,"DE","health","hiCal",1,1450,NA,243.75
16,"DE","health","hiCal",1,679,NA,346
16,"DE","health","hiCal",3,2100,NA,984
16,"DE","health","hiCal",1,1515,NA,545
16,"DE","health","loCal",5,2326,NA,32
16,"DE","health","loCal",6,1081,NA,64.5
16,"DE","health","loCal",5,713,NA,94
16,"DE","health","loCal",6,826,NA,9.3
16,"DE","health","loCal",6,1184,NA,24.6
16,"DE","health","loCal",6,812,NA,85
16,"DE","health","loCal",5,1821,NA,74.4
16,"DE","health","loCal",6,1144,NA,288
16,"DE","health","loCal",6,878,NA,33
16,"DE","health","loCal",5,1888,NA,37.8
16,"DE","health","loCal",6,779,NA,128
16,"DE","health","loCal",6,2067,NA,542.5
16,"DE","health","hiCal",3,2124,NA,428
16,"DE","health","hiCal",3,2113,NA,198.9
16,"DE","health","hiCal",4,2845,NA,300.256
16,"DE","health","loCal",5,885,NA,104
16,"DE","health","hiCal",5,2099,NA,320.58
16,"DE","health","loCal",6,850,NA,165
16,"DE","health","hiCal",6,2051,NA,11830
16,"DE","health","loCal",5,1213,NA,28.4
16,"DE","health","loCal",6,588,NA,36
16,"DE","health","loCal",5,1464,NA,12
16,"DE","health","loCal",6,1353,NA,109.2
16,"DE","health","loCal",5,1465,NA,34
16,"DE","health","loCal",5,2159,NA,13.6
16,"DE","health","hiCal",4,2595,NA,1192.626
16,"DE","health","hiCal",1,1080,NA,400
17,"TE","calories","hiCal",NA,3558,-266.5,466.5
17,"TE","calories","hiCal",NA,4000,-267.5,347.5
17,"TE","calories","hiCal",NA,4361,-2674,3024
17,"TE","calories","hiCal",NA,3988,-399,649
17,"TE","calories","hiCal",NA,5093,-739.975,909.975
17,"TE","calories","hiCal",NA,4384,256.25,243.75
17,"TE","calories","hiCal",NA,4188,-166,346
17,"TE","calories","loCal",NA,4268,-79,94
17,"TE","calories","loCal",NA,4132,5.7,9.3
17,"TE","calories","loCal",NA,2660,-55,85
17,"TE","calories","loCal",NA,5269,45.6,74.4
17,"TE","calories","loCal",NA,2798,-13,33
17,"TE","calories","loCal",NA,3474,-7.8,37.8
17,"TE","calories","loCal",NA,2803,-113,128
17,"TE","calories","loCal",NA,3936,-502.5,542.5
17,"TE","calories","hiCal",NA,4316,99.744,300.256
17,"TE","calories","loCal",NA,2578,-84,104
17,"TE","calories","loCal",NA,3163,-14,34
17,"TE","calories","hiCal",NA,4356,-292.626,1192.626
17,"TE","calories","hiCal",NA,4362,100,400
17,"TE","health","hiCal",6,1247,NA,466.5
17,"TE","health","hiCal",3,1144,NA,347.5
17,"TE","health","hiCal",1,1392,NA,3024
17,"TE","health","hiCal",1,1239,NA,2570.4
17,"TE","health","hiCal",1,1104,NA,2872
17,"TE","health","hiCal",5,1327,NA,649
17,"TE","health","hiCal",1,1134,NA,3328
17,"TE","health","hiCal",2,1187,NA,909.975
17,"TE","health","hiCal",1,1539,NA,314.4
17,"TE","health","hiCal",1,1308,NA,243.75
17,"TE","health","hiCal",1,1024,NA,346
17,"TE","health","hiCal",4,2242,NA,984
17,"TE","health","hiCal",1,949,NA,545
17,"TE","health","loCal",6,1378,NA,32
17,"TE","health","loCal",6,2407,NA,64.5
17,"TE","health","loCal",6,1430,NA,94
17,"TE","health","loCal",6,1602,NA,9.3
17,"TE","health","loCal",6,1175,NA,24.6
17,"TE","health","loCal",6,1253,NA,85
17,"TE","health","loCal",6,1814,NA,74.4
17,"TE","health","loCal",6,1589,NA,288
17,"TE","health","loCal",1,1311,NA,33
17,"TE","health","loCal",6,1329,NA,37.8
17,"TE","health","loCal",6,1142,NA,128
17,"TE","health","loCal",6,1800,NA,542.5
17,"TE","health","hiCal",4,1299,NA,428
17,"TE","health","hiCal",4,1294,NA,198.9
17,"TE","health","hiCal",4,1299,NA,300.256
17,"TE","health","loCal",6,1148,NA,104
17,"TE","health","hiCal",4,1488,NA,320.58
17,"TE","health","loCal",6,1041,NA,165
17,"TE","health","hiCal",4,1129,NA,11830
17,"TE","health","loCal",6,1562,NA,28.4
17,"TE","health","loCal",6,1439,NA,36
17,"TE","health","loCal",6,1422,NA,12
17,"TE","health","loCal",6,2761,NA,109.2
17,"TE","health","loCal",6,1086,NA,34
17,"TE","health","loCal",6,1723,NA,13.6
17,"TE","health","hiCal",1,1403,NA,1192.626
17,"TE","health","hiCal",1,1154,NA,400
18,"TE","calories","hiCal",NA,2377,-266.5,466.5
18,"TE","calories","hiCal",NA,3232,-147.5,347.5
18,"TE","calories","hiCal",NA,3211,-2934,3024
18,"TE","calories","hiCal",NA,2577,-399,649
18,"TE","calories","hiCal",NA,2643,-759.975,909.975
18,"TE","calories","hiCal",NA,6384,6.25,243.75
18,"TE","calories","hiCal",NA,2015,-96,346
18,"TE","calories","loCal",NA,2152,-44,94
18,"TE","calories","loCal",NA,3136,50.7,9.3
18,"TE","calories","loCal",NA,3499,-65,85
18,"TE","calories","loCal",NA,2309,-39.4,74.4
18,"TE","calories","loCal",NA,2535,7,33
18,"TE","calories","loCal",NA,2745,-2.8,37.8
18,"TE","calories","loCal",NA,2070,-53,128
18,"TE","calories","loCal",NA,3782,-492.5,542.5
18,"TE","calories","hiCal",NA,3033,99.744,300.256
18,"TE","calories","loCal",NA,5715,-54,104
18,"TE","calories","loCal",NA,2571,1,34
18,"TE","calories","hiCal",NA,3678,-742.626,1192.626
18,"TE","calories","hiCal",NA,2630,-310,400
18,"TE","health","hiCal",1,735,NA,466.5
18,"TE","health","hiCal",4,1431,NA,347.5
18,"TE","health","hiCal",2,1904,NA,3024
18,"TE","health","hiCal",1,770,NA,2570.4
18,"TE","health","hiCal",1,954,NA,2872
18,"TE","health","hiCal",2,1074,NA,649
18,"TE","health","hiCal",1,1038,NA,3328
18,"TE","health","hiCal",3,2498,NA,909.975
18,"TE","health","hiCal",1,818,NA,314.4
18,"TE","health","hiCal",1,601,NA,243.75
18,"TE","health","hiCal",1,1634,NA,346
18,"TE","health","hiCal",4,2428,NA,984
18,"TE","health","hiCal",2,1741,NA,545
18,"TE","health","loCal",6,513,NA,32
18,"TE","health","loCal",6,752,NA,64.5
18,"TE","health","loCal",6,600,NA,94
18,"TE","health","loCal",6,1406,NA,9.3
18,"TE","health","loCal",6,1123,NA,24.6
18,"TE","health","loCal",6,594,NA,85
18,"TE","health","loCal",6,609,NA,74.4
18,"TE","health","loCal",6,1332,NA,288
18,"TE","health","loCal",6,857,NA,33
18,"TE","health","loCal",6,597,NA,37.8
18,"TE","health","loCal",6,754,NA,128
18,"TE","health","loCal",6,909,NA,542.5
18,"TE","health","hiCal",3,2149,NA,428
18,"TE","health","hiCal",4,958,NA,198.9
18,"TE","health","hiCal",4,2063,NA,300.256
18,"TE","health","loCal",6,1242,NA,104
18,"TE","health","hiCal",5,1876,NA,320.58
18,"TE","health","loCal",6,623,NA,165
18,"TE","health","hiCal",5,1679,NA,11830
18,"TE","health","loCal",6,1283,NA,28.4
18,"TE","health","loCal",6,1640,NA,36
18,"TE","health","loCal",6,1422,NA,12
18,"TE","health","loCal",6,578,NA,109.2
18,"TE","health","loCal",6,1187,NA,34
18,"TE","health","loCal",6,677,NA,13.6
18,"TE","health","hiCal",4,1899,NA,1192.626
18,"TE","health","hiCal",2,1228,NA,400
19,"DE","calories","hiCal",NA,2220,-166.5,466.5
19,"DE","calories","hiCal",NA,3557,2.5,347.5
19,"DE","calories","hiCal",NA,1856,-2524,3024
19,"DE","calories","hiCal",NA,1883,-149,649
19,"DE","calories","hiCal",NA,5781,-309.975,909.975
19,"DE","calories","hiCal",NA,2172,156.25,243.75
19,"DE","calories","hiCal",NA,2300,54,346
19,"DE","calories","loCal",NA,1869,6,94
19,"DE","calories","loCal",NA,3835,10.7,9.3
19,"DE","calories","loCal",NA,2581,-35,85
19,"DE","calories","loCal",NA,2950,-4.4,74.4
19,"DE","calories","loCal",NA,2122,-13,33
19,"DE","calories","loCal",NA,2094,-7.8,37.8
19,"DE","calories","loCal",NA,1931,-88,128
19,"DE","calories","loCal",NA,2396,-422.5,542.5
19,"DE","calories","hiCal",NA,2994,-0.256,300.256
19,"DE","calories","loCal",NA,7947,-4,104
19,"DE","calories","loCal",NA,1954,66,34
19,"DE","calories","hiCal",NA,2835,-292.626,1192.626
19,"DE","calories","hiCal",NA,1584,-200,400
19,"DE","health","hiCal",1,1393,NA,466.5
19,"DE","health","hiCal",3,748,NA,347.5
19,"DE","health","hiCal",4,1069,NA,3024
19,"DE","health","hiCal",1,949,NA,2570.4
19,"DE","health","hiCal",1,662,NA,2872
19,"DE","health","hiCal",1,688,NA,649
19,"DE","health","hiCal",1,690,NA,3328
19,"DE","health","hiCal",3,857,NA,909.975
19,"DE","health","hiCal",1,589,NA,314.4
19,"DE","health","hiCal",1,651,NA,243.75
19,"DE","health","hiCal",1,1029,NA,346
19,"DE","health","hiCal",3,764,NA,984
19,"DE","health","hiCal",4,1332,NA,545
19,"DE","health","loCal",6,671,NA,32
19,"DE","health","loCal",6,754,NA,64.5
19,"DE","health","loCal",6,761,NA,94
19,"DE","health","loCal",6,615,NA,9.3
19,"DE","health","loCal",6,672,NA,24.6
19,"DE","health","loCal",6,992,NA,85
19,"DE","health","loCal",6,1434,NA,74.4
19,"DE","health","loCal",6,721,NA,288
19,"DE","health","loCal",6,1032,NA,33
19,"DE","health","loCal",6,870,NA,37.8
19,"DE","health","loCal",6,1044,NA,128
19,"DE","health","loCal",6,893,NA,542.5
19,"DE","health","hiCal",3,726,NA,428
19,"DE","health","hiCal",3,1660,NA,198.9
19,"DE","health","hiCal",3,1284,NA,300.256
19,"DE","health","loCal",4,822,NA,104
19,"DE","health","hiCal",1,770,NA,320.58
19,"DE","health","loCal",6,772,NA,165
19,"DE","health","hiCal",1,679,NA,11830
19,"DE","health","loCal",6,664,NA,28.4
19,"DE","health","loCal",6,738,NA,36
19,"DE","health","loCal",6,516,NA,12
19,"DE","health","loCal",6,822,NA,109.2
19,"DE","health","loCal",6,711,NA,34
19,"DE","health","loCal",6,602,NA,13.6
19,"DE","health","hiCal",1,676,NA,1192.626
19,"DE","health","hiCal",1,649,NA,400
20,"DE","calories","hiCal",NA,2791,-216.5,466.5
20,"DE","calories","hiCal",NA,3067,152.5,347.5
20,"DE","calories","hiCal",NA,1909,-2524,3024
20,"DE","calories","hiCal",NA,3587,-249,649
20,"DE","calories","hiCal",NA,4097,-519.975,909.975
20,"DE","calories","hiCal",NA,2253,156.25,243.75
20,"DE","calories","hiCal",NA,2090,-21,346
20,"DE","calories","loCal",NA,1911,-44,94
20,"DE","calories","loCal",NA,2446,25.7,9.3
20,"DE","calories","loCal",NA,3003,-45,85
20,"DE","calories","loCal",NA,2134,-44.4,74.4
20,"DE","calories","loCal",NA,1647,-18,33
20,"DE","calories","loCal",NA,2346,7.2,37.8
20,"DE","calories","loCal",NA,2615,-8,128
20,"DE","calories","loCal",NA,2947,-317.5,542.5
20,"DE","calories","hiCal",NA,5508,349.744,300.256
20,"DE","calories","loCal",NA,2820,-79,104
20,"DE","calories","loCal",NA,2349,16,34
20,"DE","calories","hiCal",NA,2937,7.374,1192.626
20,"DE","calories","hiCal",NA,2627,-175,400
20,"DE","health","hiCal",2,1438,NA,466.5
20,"DE","health","hiCal",2,1471,NA,347.5
20,"DE","health","hiCal",2,1542,NA,3024
20,"DE","health","hiCal",1,518,NA,2570.4
20,"DE","health","hiCal",1,738,NA,2872
20,"DE","health","hiCal",1,836,NA,649
20,"DE","health","hiCal",1,1080,NA,3328
20,"DE","health","hiCal",2,1203,NA,909.975
20,"DE","health","hiCal",1,1269,NA,314.4
20,"DE","health","hiCal",1,1123,NA,243.75
20,"DE","health","hiCal",6,810,NA,346
20,"DE","health","hiCal",2,1365,NA,984
20,"DE","health","hiCal",3,1649,NA,545
20,"DE","health","loCal",6,816,NA,32
20,"DE","health","loCal",6,776,NA,64.5
20,"DE","health","loCal",6,1372,NA,94
20,"DE","health","loCal",6,426,NA,9.3
20,"DE","health","loCal",6,811,NA,24.6
20,"DE","health","loCal",6,1109,NA,85
20,"DE","health","loCal",6,876,NA,74.4
20,"DE","health","loCal",6,1067,NA,288
20,"DE","health","loCal",6,568,NA,33
20,"DE","health","loCal",6,715,NA,37.8
20,"DE","health","loCal",6,1247,NA,128
20,"DE","health","loCal",6,1103,NA,542.5
20,"DE","health","hiCal",2,1305,NA,428
20,"DE","health","hiCal",3,1707,NA,198.9
20,"DE","health","hiCal",5,1281,NA,300.256
20,"DE","health","loCal",6,1146,NA,104
20,"DE","health","hiCal",5,1531,NA,320.58
20,"DE","health","loCal",6,806,NA,165
20,"DE","health","hiCal",5,1202,NA,11830
20,"DE","health","loCal",6,855,NA,28.4
20,"DE","health","loCal",6,913,NA,36
20,"DE","health","loCal",6,1033,NA,12
20,"DE","health","loCal",6,617,NA,109.2
20,"DE","health","loCal",6,772,NA,34
20,"DE","health","loCal",6,482,NA,13.6
20,"DE","health","hiCal",1,1579,NA,1192.626
20,"DE","health","hiCal",1,896,NA,400
21,"TE","calories","hiCal",NA,3479,-166.5,466.5
21,"TE","calories","hiCal",NA,3026,-147.5,347.5
21,"TE","calories","hiCal",NA,3887,-2844,3024
21,"TE","calories","hiCal",NA,12401,-399,649
21,"TE","calories","hiCal",NA,3056,-559.975,909.975
21,"TE","calories","hiCal",NA,2429,106.25,243.75
21,"TE","calories","hiCal",NA,3429,-46,346
21,"TE","calories","loCal",NA,2139,-84,94
21,"TE","calories","loCal",NA,3861,15.7,9.3
